latitude degree WGS84,longitude degree WGS84,altitude in meters AMSL,thermal probability in a circle with 250m radius around the hotspot
43.2934,27.13403,253,76
48.09196,8.1262,950,76
46.81215,10.01303,2931,76
45.0022,5.21733,1082,76
47.2196,14.06567,2198,76
47.68096,12.87752,1062,76
51.24202,9.8317,361,76
46.12308,7.26901,2448,76
47.81496,14.24066,1282,76
46.24002,7.22209,2362,76
46.00974,7.0788,2689,76
46.72939,13.29471,1589,76
46.32008,12.86231,1219,76
46.6988,7.98545,1913,76
47.44263,11.77687,2028,76
44.50459,1.88874,152,76
50.67039,16.0996,684,76
45.91708,10.0739,1064,76
46.78875,11.71347,1388,76
42.97663,1.50325,720,76
45.51678,6.04789,1181,76
42.33311,-2.38581,624,76
46.0943,6.75672,1529,76
46.74378,11.16948,2042,76
43.74242,6.65528,1537,76
46.50629,7.21829,1760,76
46.78875,9.63769,2617,76
46.79055,7.90049,1802,76
46.45592,11.76038,2356,76
47.75471,12.57573,1416,76
45.92518,10.90827,311,76
44.97161,7.3565,747,76
46.15007,5.84627,1178,76
47.95436,7.87513,646,76
47.26367,12.19786,1923,76
47.16834,7.2297,942,76
46.19595,6.93551,2045,76
46.74918,7.87766,1645,76
45.15785,2.72944,1392,76
45.93237,12.01779,1375,76
44.61797,6.88733,2760,76
55.74648,22.83159,125,76
45.76955,6.58807,1882,76
47.38328,10.52025,2014,76
47.31403,10.45431,2087,76
52.67185,-2.55319,278,76
52.20191,8.38614,71,76
46.79685,12.14079,2377,76
49.32835,9.10258,138,76
46.65472,13.40756,1949,76
47.87792,13.82728,1008,76
47.53886,9.76703,580,76
40.47884,-5.24142,1584,76
41.43307,14.37634,1439,76
46.84633,9.10892,2413,76
46.2814,6.46,954,76
47.21331,9.18247,1010,76
43.37708,28.08886,105,76
42.34031,13.78543,1396,76
46.91109,12.68478,2509,76
44.28862,7.61898,1520,76
45.92158,10.74722,1314,76
42.1621,1.07339,1060,76
46.91919,11.82632,2310,76
49.78049,20.12814,461,76
42.29081,1.93439,2029,76
47.24658,10.65466,2468,76
46.12218,8.46349,1380,76
44.16625,6.49043,1950,76
42.92263,1.52735,1189,76
49.63577,18.47843,582,76
46.23822,8.79699,2036,76
45.55636,6.5792,1886,76
45.06249,7.01667,2055,76
46.04662,7.23097,1436,76
46.71949,12.60616,1928,76
46.31109,11.57145,2140,76
45.28559,6.10368,2187,76
45.63372,5.81584,1349,76
47.78529,13.11084,911,76
43.81981,6.25331,954,76
45.65621,11.2202,1436,76
49.69779,19.03383,880,76
46.67991,10.51898,1501,76
49.65015,-1.8583,83,76
46.88591,9.88623,1432,76
46.66012,11.34827,1451,76
50.35488,29.75633,193,76
46.19415,13.61932,1156,76
46.2859,16.00957,442,76
46.7015,10.49615,1975,76
47.31853,11.46874,1790,76
47.33831,10.35413,2248,76
46.39655,11.2164,1459,76
46.7051,13.95408,1389,76
47.59103,11.75024,1592,76
46.0898,6.96595,1907,76
47.67377,12.62138,1693,76
47.26907,13.44053,2174,76
45.92607,6.94185,2727,76
41.32416,21.24528,1082,76
47.37698,12.45019,1743,76
47.71693,14.13668,1338,76
45.81723,9.88623,599,76
43.73612,6.63753,1260,76
50.73511,15.73948,1548,76
43.97728,6.49551,1436,76
40.04666,-8.46349,302,76
45.48349,5.9046,1413,76
46.63133,9.20529,2239,76
44.82313,7.19292,945,76
44.14555,9.67954,439,76
46.82204,12.65942,2161,76
51.79387,7.83075,70,76
47.15215,9.26362,2140,76
46.2814,13.34669,1037,76
47.44624,13.40122,1497,76
46.26251,7.73184,2436,76
41.49067,13.0766,347,76
45.97105,9.11146,1306,76
46.88681,10.02191,2872,76
41.44747,13.23384,507,76
45.62112,5.81204,1311,76
43.82341,3.58537,673,76
45.75516,9.64403,576,76
47.52628,15.03825,1748,76
51.36964,-1.84943,181,76
45.62742,6.17977,1399,76
47.93817,14.72885,842,76
46.38755,11.69825,2244,76
45.42502,6.66289,1604,76
41.49247,13.05505,24,76
45.81543,9.10258,678,76
47.25378,7.24745,1225,76
46.19324,8.48252,2256,76
38.48888,-0.68157,901,76
47.31313,9.97119,1066,76
45.63552,6.74658,1860,76
50.36297,9.98133,833,76
47.72773,12.49331,1262,76
42.78133,13.15522,1429,76
46.79775,8.42419,1919,76
47.16654,14.37761,1102,76
45.45381,6.2102,1827,76
45.36025,7.52895,1608,76
46.85172,13.42151,1152,76
44.60447,4.1116,1057,76
46.80854,11.29628,2218,76
53.29072,-1.68585,302,76
54.62907,-3.05786,537,76
44.74035,7.25252,1134,76
45.91438,14.34971,639,76
44.23103,10.77258,1038,76
40.84709,17.31945,299,76
42.97033,-0.11603,1269,76
46.8949,8.75134,2173,76
54.56979,-3.16818,323,76
46.05471,10.99829,692,76
46.72668,12.59348,2184,76
39.30294,20.81034,668,76
48.20707,8.10591,656,76
49.49554,15.85487,610,76
50.73511,13.97057,577,76
46.41364,9.88496,3481,76
46.60794,11.58413,1247,76
48.56591,9.56415,524,76
43.00544,0.91615,682,76
47.66567,12.42991,706,76
47.33382,11.57525,1447,76
46.93628,8.54084,1578,76
46.21304,10.07263,2222,76
47.43454,13.39742,1467,76
45.99444,9.47665,1681,76
44.89692,5.59393,1592,76
47.54066,10.2324,1022,76
46.55847,7.83201,2904,76
46.02413,6.99892,2341,76
43.70913,6.84421,923,76
39.9089,22.47274,978,76
46.58276,23.67864,556,76
51.46042,6.55637,25,76
47.24568,13.02461,2127,76
44.12125,6.19625,1230,76
47.6261,11.44972,1314,76
46.79145,12.12558,2075,76
46.75277,9.76323,2071,76
46.23463,8.88575,1931,76
53.16228,7.80031,1,76
47.51818,12.52881,1631,76
44.33542,6.44478,2260,76
46.22113,6.69966,1842,76
53.12994,10.03586,80,76
47.53437,10.20831,1339,76
44.4164,6.3649,1635,76
47.4921,10.40866,1490,76
47.92019,7.03062,1161,76
45.0157,1.07212,139,76
46.77526,12.46922,2131,76
46.01333,12.44259,919,76
47.87162,6.91015,1216,76
42.79483,1.36377,1550,76
47.9022,9.09498,642,76
46.88771,11.50551,1962,76
47.16834,10.54434,2353,76
46.86702,6.65655,1282,76
47.13416,8.99353,1567,76
47.11708,14.19628,1153,76
47.02354,7.63293,575,76
45.65981,8.05265,1458,76
41.32956,14.45369,896,76
46.0763,8.23778,1211,76
45.85591,7.3565,2404,76
46.84363,10.27805,2904,76
44.11045,6.53355,1801,76
47.71693,12.03428,1551,76
42.48881,18.5786,1059,76
46.4919,11.962,2136,76
44.27153,7.7927,1550,76
47.19622,9.7962,810,76
48.77816,8.4039,557,76
47.85903,14.17979,784,76
46.22383,7.20941,1373,76
44.48479,1.9179,292,76
45.75336,8.22891,1099,76
43.22951,26.89691,428,76
39.70631,19.76929,562,75
46.12938,16.44831,523,75
44.45869,10.13603,1427,75
46.35157,8.0032,1821,75
45.42682,7.6659,729,75
46.01963,8.14395,1944,75
46.9138,13.02335,2186,75
47.3599,13.63707,1721,75
43.94489,10.3237,273,75
46.71229,7.87132,1536,75
43.73162,7.07627,662,75
46.07091,6.75926,1193,75
45.83162,9.47158,1345,75
41.20086,24.08821,553,75
42.1162,1.72896,1201,75
53.52964,17.27506,152,75
47.03883,6.83153,1284,75
46.86432,9.58951,2204,75
39.96292,22.44864,1227,75
50.10409,6.75926,406,75
50.92025,8.43433,426,75
45.94677,6.86324,1920,75
49.35442,8.28217,110,75
47.03434,9.29659,2098,75
41.90289,0.51799,583,75
46.7015,8.98846,2172,75
46.23103,8.9631,2217,75
45.16505,5.64212,1112,75
46.37856,11.68177,1690,75
45.84782,6.96721,2888,75
49.48475,15.86628,588,75
45.20283,7.44146,1474,75
42.0667,24.5726,316,75
47.72323,12.61377,1361,75
46.20854,9.98387,2047,75
45.31348,6.04535,1637,75
52.96018,-3.1555,118,75
45.38094,6.03394,991,75
41.05595,22.08599,477,75
40.49955,23.24877,818,75
47.34191,7.74325,1086,75
42.53922,0.55223,2557,75
43.8522,7.70775,1053,75
44.53968,5.74229,1406,75
42.75343,1.39294,2079,75
46.46401,7.58094,2170,75
46.8985,8.56874,1673,75
46.09699,11.55877,1671,75
44.60897,4.16359,1256,75
45.21452,7.45668,1376,75
46.73478,11.8035,1707,75
45.85321,6.75038,1723,75
50.08971,10.0739,339,75
46.43253,11.21766,1342,75
46.23912,13.16663,382,75
46.78786,7.86371,1714,75
46.17076,7.13333,1750,75
46.95068,11.25444,2420,75
45.91168,6.25711,1764,75
41.31516,21.29093,1054,75
46.17975,7.84977,2416,75
47.23309,24.86552,1293,75
46.43163,7.34889,1878,75
47.23849,14.17092,1891,75
46.88321,8.31894,1571,75
47.14136,9.2687,1265,75
45.66071,6.06057,1396,75
47.41566,13.01574,2019,75
46.38215,7.02301,2095,75
46.73748,8.87687,2306,75
41.42137,-7.92965,439,75
48.82042,10.09292,571,75
47.45703,12.90161,2422,75
46.7033,8.74119,2476,75
41.61758,12.96882,851,75
49.66183,19.32421,590,75
40.3825,29.3252,1168,75
50.67578,14.06947,290,75
47.15934,18.61157,127,75
47.73222,12.71775,1486,75
42.03429,0.89713,1042,75
44.96621,7.22463,1185,75
44.85013,6.41816,2841,75
45.89729,13.93253,646,75
43.34829,12.7317,703,75
49.99892,4.71138,143,75
42.73362,24.6284,1229,75
44.87982,5.20845,1247,75
45.89909,9.59585,1416,75
45.6652,10.09926,907,75
38.47898,22.24069,954,75
47.26727,10.36808,1488,75
46.99026,12.57319,2003,75
47.493,10.67368,1438,75
47.18183,11.74897,2076,75
44.71605,7.2297,1706,75
47.46962,12.23843,1488,75
44.03217,6.39026,925,75
50.56072,16.67655,452,75
51.71478,7.7293,87,75
53.19551,7.24238,0,75
43.35549,12.97009,397,75
49.78049,9.47665,143,75
44.46499,6.39153,1275,75
42.27731,2.08782,1704,75
47.03254,11.15426,3035,75
47.10808,9.91413,1837,75
47.59193,12.81158,1648,75
44.52528,7.2297,1562,75
44.08616,3.05913,366,75
47.06491,10.57097,2566,75
45.72907,8.15536,1728,75
46.97137,8.18453,1806,75
46.80315,9.18627,1911,75
41.70038,12.89274,480,75
47.34641,12.43371,1662,75
47.68366,12.44132,1019,75
45.8838,11.85929,1274,75
46.48021,7.45921,1958,75
53.22784,36.80153,230,75
53.12814,-6.44859,441,75
45.95846,9.45637,798,75
44.4218,6.37885,1893,75
54.02456,10.08277,30,75
46.50989,7.2614,1748,75
45.95846,9.42086,1469,75
46.60075,9.88116,2835,75
46.67991,13.93506,1350,75
47.45972,11.32291,1816,75
44.50639,6.583,2059,75
45.74077,5.72708,527,75
48.61897,20.84078,528,75
45.93597,9.0544,1429,75
42.36101,13.00686,693,75
47.0892,8.74119,1410,75
42.62652,-2.41244,763,75
46.77526,14.96217,1817,75
46.27061,21.67134,330,75
48.80513,19.25193,678,75
46.11858,7.97657,2967,75
47.04873,9.08483,1120,75
41.35566,14.52977,826,75
46.31739,13.40376,1173,75
47.32662,29.13879,24,75
46.2922,13.82982,1340,75
42.80473,0.64099,1502,75
46.33268,7.18024,2003,75
51.3292,7.65576,259,75
45.78934,14.40297,996,75
46.91199,8.91492,2481,75
46.35427,7.70014,2513,75
47.91389,14.47271,925,75
52.55509,14.49934,7,75
49.19531,20.23339,1950,75
48.90406,13.0449,979,75
40.37889,15.85613,1557,75
47.01994,12.55291,1903,75
42.61572,23.3033,1132,75
42.49961,2.55826,1345,75
43.65424,11.64499,1525,75
44.38851,10.83345,599,75
47.44353,10.57097,1863,75
45.34496,5.87163,1846,75
45.43671,6.19498,1800,75
45.96926,9.35365,1642,75
47.24118,12.45146,2296,75
45.72098,8.16677,1512,75
45.96296,6.23429,1379,75
52.56137,6.4917,3,75
46.83463,9.03284,2847,75
49.57554,17.59841,546,75
42.00549,0.9542,1057,75
42.64182,-2.37693,844,75
47.61531,11.60695,1204,75
47.0793,9.55527,1834,75
47.25378,7.40976,1244,75
45.8748,7.02554,3046,75
46.00974,14.04158,769,75
48.73139,13.90843,1110,75
45.75786,7.24618,2332,75
49.3661,9.0899,138,75
46.4901,14.13414,1445,75
46.91109,13.34035,2498,75
41.15765,24.17064,230,75
41.06405,-3.73246,1771,75
46.83553,12.20546,2411,75
46.2805,5.98068,1229,75
46.82294,12.04696,2326,75
42.66612,24.92892,1522,75
47.62251,12.44766,1338,75
45.59774,13.86405,247,75
49.94588,7.00272,278,75
46.15996,13.9972,1247,75
41.36016,14.41058,912,75
41.20806,24.10723,818,75
45.79114,11.50931,1043,75
46.92819,10.44924,2917,75
42.74892,0.47361,2348,75
50.75758,17.81778,143,75
46.78516,13.3784,1184,75
46.59175,9.45637,2311,75
46.26611,8.07928,2965,75
38.46547,16.44197,770,75
46.07091,11.83647,1316,75
45.0337,5.45952,1186,75
46.53688,10.93743,1898,75
46.19595,9.89891,1633,75
49.24115,13.54451,512,75
49.47217,8.66511,123,75
46.55937,11.83773,2121,75
50.58229,15.25382,427,75
42.28,2.27422,1631,75
46.92819,11.7756,2235,75
45.61393,10.21465,487,75
46.99745,8.79192,1805,75
46.84723,8.38488,1136,75
47.79608,13.1083,946,75
49.68521,9.55654,310,75
53.14701,-1.4817,175,75
47.48311,14.92793,1832,75
44.74665,6.06818,1909,75
47.38418,15.35399,1022,75
44.71335,5.64465,1829,75
40.29156,-4.82424,1133,75
47.4921,14.85566,1906,75
46.4991,7.62659,2426,75
47.42555,10.72313,2253,75
47.64229,12.87499,1528,75
44.91222,5.14758,924,75
45.94767,6.23302,1454,75
42.64272,-1.12665,998,75
46.99835,11.90367,2332,75
44.84563,5.59267,1487,75
42.72372,24.67531,1450,75
47.13686,11.2519,2515,75
40.18801,19.5981,866,75
47.19802,7.20814,1118,75
40.3987,-7.31085,652,75
44.20134,3.13648,746,75
45.4763,5.78921,1101,75
46.53508,8.26949,2867,75
47.60901,12.3031,1719,75
42.67422,24.90863,1857,75
49.63127,20.08249,482,75
42.75612,0.54589,2103,75
47.75021,12.37918,1367,75
46.18515,9.06835,1520,75
47.96785,6.99004,1193,75
45.57165,6.61977,1798,75
44.66566,6.7973,2179,75
47.01724,12.60109,2499,75
39.47221,20.53898,1216,75
46.04752,11.31911,1784,75
48.49216,27.57784,98,75
44.4479,9.17106,717,75
45.78754,11.70332,360,75
47.09549,10.99195,2797,75
38.80413,-5.15646,603,75
46.4784,8.10337,3432,75
44.13655,6.61851,2011,75
49.24745,19.995,1516,75
47.42105,12.47809,1746,75
44.16805,11.31784,1151,75
46.75277,9.46271,1317,75
46.71859,11.72361,1984,75
44.59007,6.22795,1508,75
48.60188,9.72012,592,75
46.07541,8.48759,1828,75
44.47219,9.00621,588,75
47.31133,12.58207,1728,75
41.61668,12.93966,692,75
46.97586,9.87862,2491,75
46.33448,13.05885,549,75
46.72489,12.80524,2172,75
44.88972,5.23635,1386,75
49.8488,6.85563,264,75
47.31223,9.50202,1149,75
50.46364,16.23401,407,75
46.82474,7.6342,846,75
42.1324,-0.9263,527,75
49.96925,14.05299,397,75
47.52807,10.18802,1507,75
47.10089,11.24303,2347,75
39.74863,20.81034,1065,75
54.45391,35.98998,190,75
46.94168,11.82125,2518,75
46.276,8.74246,1596,75
47.45523,13.81206,1745,75
44.12305,4.28405,452,75
49.43711,13.20214,615,75
39.54514,-8.78811,556,75
45.72907,9.8317,817,75
45.62652,24.58655,1664,75
47.53257,11.03126,1837,75
46.12308,7.99052,3270,75
38.05295,27.76424,955,75
47.03793,10.50249,2681,75
47.04873,8.94281,2281,74
46.32908,6.88352,572,74
40.49955,-5.19831,1483,74
47.23579,12.67717,2274,74
50.12746,9.92807,188,74
47.26907,10.69016,2461,74
46.8931,8.76529,2403,74
46.30749,6.58173,1262,74
41.68418,13.85771,1150,74
46.37316,7.15996,2068,74
45.38724,23.45546,1366,74
46.29939,8.73232,2296,74
46.22653,13.86025,1803,74
46.20764,9.93061,2084,74
45.62652,24.64742,1967,74
54.21139,-2.4137,530,74
47.51368,13.48237,1682,74
45.06339,2.75861,1749,74
51.09821,9.1495,308,74
45.2676,6.01746,1665,74
41.31876,14.46256,895,74
45.4691,5.84374,1456,74
39.41099,21.72967,588,74
41.65538,13.90336,1371,74
49.40835,0.46093,65,74
46.98666,9.65164,872,74
50.25061,7.58221,206,74
43.72173,11.55877,1245,74
47.19981,11.84661,1077,74
45.80104,11.91508,214,74
40.95784,33.09633,1512,74
42.50321,18.52154,1154,74
45.61033,24.55358,2116,74
45.93507,10.04854,1628,74
45.57345,6.31037,1142,74
42.86683,0.31003,1685,74
46.34887,7.52515,2317,74
47.57394,14.28377,1367,74
47.29425,8.88321,1057,74
45.39174,7.95248,322,74
54.58775,-3.29499,410,74
47.21061,7.27408,1246,74
46.13927,12.58841,1259,74
45.97645,6.86958,2832,74
42.1477,1.53496,1917,74
42.50231,0.82612,1733,74
46.05831,11.85802,878,74
44.54688,5.69918,1306,74
46.80045,10.16266,2561,74
47.51728,12.16489,1507,74
44.52079,7.30071,1777,74
47.23939,9.04299,972,74
43.76132,6.26219,1255,74
41.65898,12.93585,834,74
47.32482,-0.71834,14,74
49.07756,15.74582,479,74
47.34371,13.15142,1428,74
50.07892,10.07136,332,74
47.75021,14.94188,1386,74
42.72732,24.5688,941,74
46.92819,12.29296,2385,74
46.96327,25.9611,1466,74
47.31313,12.86991,1819,74
42.96404,0.90221,1084,74
41.26296,14.48793,512,74
45.07779,7.29056,1302,74
41.22966,23.94873,977,74
46.71319,8.79572,2435,74
45.57075,25.67072,1518,74
48.90226,19.99627,1516,74
46.70779,14.02763,918,74
46.55217,12.88767,1694,74
47.20701,9.28391,1474,74
41.43577,14.24446,1083,74
46.491,7.67985,1326,74
46.16896,7.34509,1958,74
45.22532,23.68244,1019,74
43.80091,10.42007,7,74
47.44084,15.16886,1207,74
47.43544,10.80175,2070,74
49.33464,9.83804,454,74
46.2868,12.03935,752,74
47.16834,9.86214,1713,74
46.74108,8.23652,1873,74
50.06993,18.63186,250,74
45.49609,25.9573,1612,74
47.16654,7.19039,1260,74
46.94348,11.79716,2447,74
43.75592,7.40849,701,74
43.88639,7.58094,912,74
39.14268,21.28712,1297,74
45.48979,6.65401,2330,74
46.36956,6.99384,2013,74
48.87708,20.13955,1759,74
39.38758,-7.4478,511,74
45.25591,4.79761,215,74
46.18065,8.77289,827,74
47.59283,12.49965,1147,74
41.36826,14.39663,906,74
47.10089,13.1679,2189,74
50.28656,8.86927,177,74
45.60493,6.3649,1389,74
46.91559,9.9547,2751,74
54.26618,-2.21335,462,74
43.79191,7.52642,404,74
47.44084,13.5965,1716,74
46.35786,11.58413,2182,74
46.79685,8.95549,3059,74
47.26277,7.51501,1045,74
42.76152,0.52053,2129,74
45.64001,6.03648,1581,74
46.52608,8.21369,2990,74
46.41904,7.45541,1957,74
46.56746,14.36493,853,74
46.19055,12.73423,514,74
54.54374,23.62918,86,74
47.43544,12.09641,1318,74
47.06042,9.6453,2464,74
50.016,8.98339,113,74
47.73942,13.20467,1232,74
47.46962,12.29423,1300,74
47.56854,11.43703,1258,74
46.75277,7.96262,1424,74
45.72817,6.36236,1449,74
47.27806,13.43165,2011,74
49.99352,9.73153,166,74
44.37591,6.39914,2131,74
47.33202,10.04727,1911,74
47.69535,14.39409,1302,74
47.26007,9.34858,2186,74
47.69805,11.82379,1378,74
50.46274,15.70651,412,74
47.6342,11.49283,1301,74
46.23013,7.04456,1327,74
46.03672,7.59236,3213,74
44.83303,7.18151,1427,74
41.45107,-7.30451,722,74
45.73357,8.23905,889,74
45.80104,6.07832,903,74
41.41417,13.20214,35,74
46.20404,8.35064,1815,74
47.59283,12.35763,1418,74
46.79055,10.08024,2841,74
42.33221,22.8354,998,74
46.30389,12.58587,1710,74
47.80058,13.9972,1641,74
38.27813,28.17255,888,74
47.39857,12.67971,1693,74
42.07479,2.40483,1112,74
45.77675,11.54228,583,74
45.6751,11.15426,1557,74
43.02074,-3.07815,817,74
46.97406,10.48601,2456,74
50.59129,22.91908,304,74
48.75298,9.83044,422,74
45.65441,10.98942,1256,74
44.24093,6.39279,1660,74
47.35001,7.58728,942,74
46.17975,6.84929,1849,74
38.42313,-1.16976,1224,74
46.37406,7.9398,2797,74
47.12067,11.65894,2515,74
46.45322,7.25886,1582,74
47.17104,10.53166,2652,74
46.03133,8.61566,1456,74
47.23219,7.36157,1057,74
38.18625,23.27667,1097,74
47.79068,7.77495,1199,74
46.73028,7.91317,1801,74
43.90709,7.58982,996,74
46.32908,25.32455,484,74
41.47087,-6.98116,709,74
47.19352,13.05758,2073,74
44.9878,5.5356,2011,74
47.43634,10.56082,1989,74
42.61482,23.27794,1717,74
47.32662,13.42151,1960,74
54.58506,-3.05913,146,74
44.9896,7.28042,1568,74
46.52788,8.32021,1876,74
44.83573,5.23762,1264,74
42.00549,0.98716,1169,74
46.02863,8.17692,1694,74
46.39835,7.30832,1857,74
46.20314,7.79144,2575,74
47.493,15.30961,906,74
46.45862,8.04378,3242,74
50.06543,17.1229,931,74
40.41131,15.80668,1678,74
47.2169,7.23097,986,74
54.63715,-3.13648,761,74
43.73612,6.79603,1284,74
45.48619,22.72254,1089,74
45.97915,8.53324,834,74
50.77285,15.81683,859,74
47.66028,11.70332,1630,74
46.84093,8.9035,2868,74
47.02804,8.4952,1549,74
41.15765,14.5247,349,74
46.11049,8.45335,1682,74
46.20764,9.77337,2219,74
47.30954,12.70761,1528,74
45.29818,6.11256,2144,74
47.53257,12.20293,1189,74
46.17435,13.78924,443,74
43.08913,12.86484,1000,74
45.58514,7.98798,728,74
39.98993,-8.55352,277,74
47.88152,19.73252,338,74
46.2913,11.19991,750,74
47.39497,13.29851,1545,74
47.53077,14.98499,1744,74
42.1504,0.25678,692,74
50.78903,0.14392,11,74
40.33388,-5.43289,1150,74
47.49839,10.62676,2056,74
47.41566,11.29248,2245,74
45.8865,6.11763,456,74
47.03793,10.30722,2010,74
48.68103,9.83678,631,74
40.51485,-5.21479,1245,74
44.79164,7.1067,1571,74
46.47121,11.87578,2609,74
45.93777,10.98561,1811,74
49.73914,24.51681,309,74
42.06129,1.77969,1055,74
47.32393,12.68478,1741,74
49.15666,19.75534,1856,74
46.68171,10.02318,2746,74
44.56938,6.42957,1553,74
45.81183,6.90762,2791,74
45.62922,10.80302,985,74
47.50739,10.43402,1753,74
47.43454,10.53419,2088,74
41.57347,12.97136,89,74
47.15395,8.9593,1141,74
45.61753,24.62459,2243,74
42.47441,-7.23223,568,74
40.61119,20.81161,1245,74
45.77135,6.05296,562,74
46.51439,7.36538,1737,74
46.23553,7.06992,1928,74
48.06318,7.9715,805,74
43.79371,10.38457,15,74
44.10596,6.41816,2013,74
45.6679,11.20118,1483,74
46.62234,7.7927,2210,74
46.22563,8.77923,1320,74
45.06879,5.60281,1872,74
46.05561,9.12414,1043,74
47.37968,12.26379,1903,74
45.82173,6.18737,477,74
45.6679,10.93743,1105,74
49.43262,13.78924,472,74
54.69284,-2.52022,477,74
42.82363,0.38612,1614,74
46.87781,9.48933,1768,74
42.79303,13.14635,1463,74
45.34136,5.83359,1320,74
46.8976,8.64356,1308,74
45.10568,5.5952,1338,74
46.4847,7.29944,1446,74
47.46512,10.2007,1653,74
40.45903,-5.29975,1179,74
42.32051,3.16565,584,74
45.36655,7.51627,1651,74
46.41724,7.21068,2268,74
45.86221,9.20022,1351,74
46.81394,7.96389,1840,74
45.04269,5.3492,530,74
44.11676,7.67097,2388,74
46.58545,11.96454,2714,74
41.63647,12.96628,958,74
46.2859,7.26267,2558,74
47.33472,10.85881,2322,74
47.14585,9.32195,1968,74
42.83623,0.27199,2004,74
47.6297,14.12146,1882,74
46.62863,9.94329,2939,74
47.95076,6.92664,1112,74
47.00465,11.20372,2700,74
42.69402,25.14195,1416,74
46.72758,14.96471,1353,74
46.01154,9.15965,1667,74
46.56297,14.32942,796,74
47.50469,13.95916,1654,73
45.96836,8.53577,472,73
47.13057,9.38536,2071,73
46.39565,23.51887,1053,73
50.28656,8.5269,349,73
47.57034,11.45732,1288,73
45.70298,9.92807,575,73
42.72642,13.62313,1187,73
46.43972,7.47696,1642,73
47.46152,15.20817,1143,73
46.00524,12.38679,717,73
46.66552,11.94425,1915,73
46.00704,7.06739,2904,73
46.33268,12.91683,1286,73
46.21034,8.28724,1694,73
45.94587,11.95059,972,73
45.11108,5.845,1099,73
46.38215,11.22527,911,73
45.92788,7.06485,2788,73
49.31487,16.06029,487,73
45.79834,10.12969,848,73
46.93538,8.43813,1649,73
47.69265,11.86309,1318,73
42.2692,20.85219,1310,73
46.85352,13.40756,1026,73
53.89971,-2.63561,165,73
47.46512,13.58128,2072,73
46.21933,9.9864,2439,73
44.82943,9.07088,492,73
46.70869,15.19422,516,73
46.91019,11.35208,1856,73
46.76177,8.26188,2469,73
47.42645,15.16506,1105,73
42.2998,1.84816,1764,73
45.64362,24.77549,1658,73
50.0088,22.92542,186,73
41.42317,14.43594,1524,73
46.37406,7.70394,2708,73
49.88206,7.00526,169,73
46.6979,13.86405,1611,73
47.11438,8.81601,1203,73
47.60542,13.51408,1537,73
47.14945,10.03205,2066,73
47.54426,12.81539,1861,73
47.01005,11.87324,3307,73
46.48021,8.65243,2407,73
40.42302,-5.33399,1585,73
